EventID,EventType,StartDateTime,EndDateTime,Borough,Category,SubCategoryName
446346,Shooting Permit,10/22/2018 08:00:00 AM,10/22/2018 07:00:00 PM,Manhattan,Still Photography,Not Applicable
446402,Shooting Permit,10/22/2018 07:00:00 AM,10/22/2018 10:00:00 PM,Bronx,Television,Cable-episodic
446074,Shooting Permit,10/22/2018 06:00:00 AM,10/22/2018 11:00:00 PM,Brooklyn,Television,Episodic series
446500,Shooting Permit,10/22/2018 06:00:00 AM,10/22/2018 09:00:00 PM,Brooklyn,Television,Episodic series
244871,Shooting Permit,09/14/2015 12:01:00 PM,09/14/2015 05:00:00 PM,Manhattan,Television,Talk Show
155851,Shooting Permit,05/06/2014 06:00:00 AM,05/07/2014 04:00:00 PM,Manhattan,Still Photography,Not Applicable
205144,Shooting Permit,03/03/2015 06:00:00 AM,03/03/2015 08:00:00 PM,Queens,Television,Variety
109953,Shooting Permit,06/27/2013 06:00:00 AM,06/27/2013 08:00:00 PM,Brooklyn,Still Photography,Not Applicable
76075,Shooting Permit,10/27/2012 06:00:00 AM,10/27/2012 10:00:00 PM,Manhattan,Television,Reality
496379,Theater Load in and Load Outs,07/11/2019 06:00:00 AM,07/12/2019 06:00:00 AM,Manhattan,Theater,Theater
63570,Shooting Permit,06/30/2012 08:00:00 AM,06/30/2012 06:00:00 PM,Manhattan,Still Photography,Not Applicable
104100,Shooting Permit,05/29/2013 07:00:00 AM,05/29/2013 09:00:00 PM,Queens,Film,Not Applicable
236494,Shooting Permit,07/22/2015 08:00:00 AM,07/22/2015 10:00:00 PM,Manhattan,Television,Episodic series
158665,Shooting Permit,05/14/2014 07:00:00 AM,05/14/2014 08:00:00 PM,Bronx,Commercial,Commercial
246078,Shooting Permit,09/21/2015 08:00:00 AM,09/21/2015 10:00:00 PM,Manhattan,Film,Feature
446541,Shooting Permit,10/22/2018 06:00:00 AM,10/22/2018 10:00:00 PM,Queens,Television,Episodic series
44364,Shooting Permit,01/19/2012 07:00:00 AM,01/19/2012 10:00:00 PM,Queens,Television,Episodic series
183678,Shooting Permit,10/08/2014 08:00:00 AM,10/08/2014 10:00:00 PM,Brooklyn,Television,Episodic series
92187,Shooting Permit,03/28/2013 07:00:00 AM,03/28/2013 07:00:00 PM,Manhattan,Still Photography,Not Applicable
446399,Shooting Permit,10/22/2018 06:00:00 AM,10/22/2018 10:00:00 PM,Manhattan,WEB,Not Applicable
445939,Shooting Permit,10/22/2018 07:30:00 AM,10/22/2018 10:00:00 PM,Brooklyn,Television,Episodic series
235013,Shooting Permit,07/15/2015 01:00:00 AM,07/15/2015 01:00:00 PM,Manhattan,Television,Morning Show
106852,Shooting Permit,06/13/2013 06:00:00 AM,06/13/2013 08:00:00 PM,Brooklyn,Film,Feature
446645,Shooting Permit,10/22/2018 06:00:00 AM,10/22/2018 07:00:00 PM,Brooklyn,Still Photography,Not Applicable
446667,Shooting Permit,10/22/2018 06:00:00 AM,10/23/2018 12:00:00 AM,Brooklyn,Television,Episodic series
446411,Shooting Permit,10/22/2018 06:30:00 AM,10/22/2018 09:00:00 PM,Brooklyn,Film,Feature
243152,Shooting Permit,09/03/2015 08:30:00 AM,09/03/2015 09:00:00 PM,Manhattan,Television,Episodic series
133436,Shooting Permit,12/08/2013 04:00:00 AM,12/08/2013 01:00:00 PM,Manhattan,Television,News
125244,Rigging Permit,10/13/2013 10:00:00 PM,10/14/2013 01:00:00 AM,Brooklyn,Television,Cable-episodic
335657,Shooting Permit,03/07/2017 07:00:00 AM,03/07/2017 09:00:00 PM,Brooklyn,Television,Episodic series
58436,Shooting Permit,05/21/2012 06:00:00 AM,05/21/2012 09:00:00 PM,Manhattan,Commercial,Commercial
114387,Shooting Permit,07/26/2013 06:00:00 AM,07/26/2013 11:00:00 PM,Manhattan,Still Photography,Not Applicable
68203,Shooting Permit,08/09/2012 07:00:00 AM,08/09/2012 11:59:00 PM,Brooklyn,Television,Pilot
116921,Shooting Permit,08/09/2013 02:00:00 PM,08/09/2013 06:00:00 PM,Manhattan,Television,Cable-daily
446209,Shooting Permit,10/22/2018 06:00:00 AM,10/22/2018 11:00:00 PM,Manhattan,Television,Episodic series
175061,Shooting Permit,08/06/2014 07:00:00 AM,08/06/2014 09:00:00 PM,Queens,Television,Episodic series
98016,Shooting Permit,05/01/2013 07:00:00 AM,05/01/2013 07:00:00 PM,Manhattan,Still Photography,Not Applicable
126959,Shooting Permit,10/25/2013 07:00:00 AM,10/25/2013 09:00:00 PM,Queens,Television,Episodic series
57361,Shooting Permit,05/11/2012 06:00:00 AM,05/11/2012 08:00:00 PM,Brooklyn,Commercial,Commercial
446247,Shooting Permit,10/22/2018 07:00:00 AM,10/22/2018 08:30:00 PM,Manhattan,Television,Episodic series
307620,Shooting Permit,08/28/2016 06:00:00 AM,08/28/2016 11:59:00 PM,Manhattan,Commercial,Commercial
289595,Shooting Permit,05/26/2016 07:00:00 AM,05/26/2016 08:00:00 PM,Manhattan,Television,Cable-episodic
141743,Shooting Permit,02/13/2014 07:00:00 AM,02/13/2014 09:00:00 PM,Brooklyn,Television,Episodic series
185638,Shooting Permit,10/22/2014 06:00:00 AM,10/22/2014 10:00:00 PM,Queens,Television,Made for TV/mini-series
210346,Shooting Permit,03/30/2015 07:00:00 AM,03/30/2015 01:00:00 PM,Queens,Television,Episodic series
86047,Shooting Permit,02/15/2013 06:00:00 AM,02/15/2013 10:00:00 PM,Manhattan,Television,Pilot
73593,Shooting Permit,10/02/2012 01:00:00 AM,10/02/2012 06:00:00 PM,Brooklyn,Commercial,Commercial
70300,Shooting Permit,08/27/2012 07:00:00 AM,08/27/2012 09:00:00 PM,Queens,Television,Episodic series
189125,Shooting Permit,11/20/2014 09:00:00 AM,11/20/2014 09:00:00 PM,Manhattan,Still Photography,Not Applicable
49950,Shooting Permit,03/21/2012 07:00:00 AM,03/21/2012 09:00:00 PM,Staten Island,Television,Cable-episodic
52043,Shooting Permit,04/05/2012 06:00:00 PM,04/06/2012 08:00:00 AM,Brooklyn,Film,Not Applicable
446273,Shooting Permit,10/23/2018 05:00:00 AM,10/23/2018 08:00:00 PM,Manhattan,WEB,Not Applicable
245004,Shooting Permit,09/16/2015 06:00:00 AM,09/16/2015 08:00:00 PM,Queens,Commercial,Commercial
145397,Shooting Permit,03/22/2014 02:00:00 AM,03/22/2014 05:00:00 PM,Manhattan,Television,Reality
208758,Shooting Permit,03/21/2015 06:00:00 AM,03/21/2015 09:00:00 PM,Manhattan,Television,Pilot
142744,Shooting Permit,03/04/2014 07:00:00 AM,03/04/2014 06:00:00 PM,Manhattan,Television,Syndication/First Run
87951,Shooting Permit,02/27/2013 10:00:00 AM,02/28/2013 02:30:00 AM,Manhattan,Television,Cable-episodic
446688,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 07:00:00 PM,Manhattan,Still Photography,Not Applicable
160378,Rigging Permit,05/21/2014 07:00:00 AM,05/21/2014 07:00:00 PM,Brooklyn,Television,Episodic series
72300,Shooting Permit,09/25/2012 07:00:00 AM,09/25/2012 09:00:00 PM,Queens,Television,Episodic series
89310,Shooting Permit,03/14/2013 07:00:00 AM,03/14/2013 07:00:00 PM,Manhattan,Student,Student Film
102218,Shooting Permit,05/19/2013 05:00:00 AM,05/19/2013 09:00:00 PM,Manhattan,Film,Feature
248942,Shooting Permit,10/19/2015 07:00:00 AM,10/19/2015 09:00:00 PM,Brooklyn,Television,Cable-episodic
146447,Shooting Permit,03/17/2014 09:00:00 AM,03/17/2014 11:59:00 PM,Brooklyn,Television,Episodic series
56115,Shooting Permit,05/11/2012 12:01:00 AM,05/11/2012 11:59:00 PM,Manhattan,Theater,Theater
109440,Shooting Permit,06/23/2013 03:00:00 AM,06/23/2013 01:00:00 PM,Manhattan,Television,Morning Show
119403,Shooting Permit,08/28/2013 07:00:00 AM,08/28/2013 11:59:00 PM,Queens,Television,Episodic series
446444,Shooting Permit,10/23/2018 08:00:00 AM,10/23/2018 11:00:00 PM,Queens,Television,Cable-episodic
446745,Shooting Permit,10/23/2018 06:00:00 AM,10/23/2018 10:00:00 PM,Manhattan,Television,Episodic series
237616,Shooting Permit,07/30/2015 07:00:00 AM,07/30/2015 11:00:00 PM,Brooklyn,Television,Episodic series
55506,Theater Load in and Load Outs,05/01/2012 11:00:00 AM,05/01/2012 11:00:00 PM,Manhattan,Theater,Theater
182657,Shooting Permit,09/30/2014 08:00:00 AM,09/30/2014 11:59:00 PM,Queens,Television,Made for TV/mini-series
446515,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 10:00:00 PM,Brooklyn,Television,Episodic series
87052,Shooting Permit,02/21/2013 08:30:00 AM,02/21/2013 11:00:00 PM,Staten Island,Television,Cable-episodic
212666,Shooting Permit,04/08/2015 07:00:00 AM,04/08/2015 07:00:00 PM,Queens,Film,Feature
55942,Shooting Permit,05/07/2012 07:00:00 AM,05/07/2012 08:00:00 PM,Brooklyn,Student,Student Film
446337,Shooting Permit,10/23/2018 06:30:00 AM,10/23/2018 09:00:00 PM,Queens,Television,Episodic series
255251,Shooting Permit,11/28/2015 06:00:00 AM,11/28/2015 11:59:00 PM,Manhattan,Theater,Theater
193947,Shooting Permit,12/14/2014 06:00:00 AM,12/14/2014 08:00:00 PM,Manhattan,Commercial,Commercial
120181,Shooting Permit,09/04/2013 05:00:00 PM,09/05/2013 07:00:00 AM,Staten Island,Film,Feature
446292,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 11:00:00 PM,Manhattan,Television,Episodic series
446214,Shooting Permit,10/23/2018 06:00:00 AM,10/23/2018 08:00:00 PM,Manhattan,Commercial,Promo
73041,Shooting Permit,09/26/2012 08:00:00 PM,09/27/2012 08:00:00 AM,Manhattan,WEB,Not Applicable
78420,Rigging Permit,11/28/2012 07:00:00 AM,11/28/2012 08:00:00 PM,Manhattan,Television,Episodic series
48802,Shooting Permit,03/12/2012 11:00:00 AM,03/12/2012 10:00:00 PM,Brooklyn,Television,Cable-episodic
128406,Shooting Permit,11/13/2013 07:00:00 AM,11/13/2013 11:00:00 PM,Manhattan,Television,Episodic series
168588,Shooting Permit,06/28/2014 06:00:00 AM,06/28/2014 11:00:00 PM,Manhattan,Film,Feature
118023,Shooting Permit,08/20/2013 07:00:00 AM,08/20/2013 10:00:00 PM,Brooklyn,Television,Episodic series
446773,Shooting Permit,10/23/2018 06:00:00 AM,10/23/2018 10:00:00 PM,Manhattan,Television,Episodic series
121078,Shooting Permit,09/12/2013 06:00:00 AM,09/12/2013 09:00:00 PM,Queens,Commercial,Commercial
126273,Shooting Permit,10/20/2013 12:00:00 AM,10/20/2013 07:00:00 PM,Manhattan,Commercial,Commercial
63211,Shooting Permit,06/23/2012 07:00:00 AM,06/23/2012 10:00:00 PM,Brooklyn,Still Photography,Not Applicable
54725,Shooting Permit,04/26/2012 07:00:00 AM,04/26/2012 05:00:00 PM,Manhattan,WEB,Not Applicable
446410,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 09:00:00 PM,Brooklyn,Television,Episodic series
443049,Theater Load in and Load Outs,10/23/2018 12:01:00 AM,10/24/2018 06:00:00 AM,Manhattan,Theater,Theater
170066,Shooting Permit,07/10/2014 04:00:00 PM,07/11/2014 07:00:00 AM,Queens,Television,Episodic series
66201,Shooting Permit,07/24/2012 06:00:00 AM,07/24/2012 10:00:00 PM,Queens,Television,Episodic series
68794,Shooting Permit,08/13/2012 12:00:00 AM,08/13/2012 09:00:00 AM,Manhattan,Television,Morning Show
125736,Shooting Permit,10/17/2013 04:30:00 PM,10/18/2013 08:30:00 AM,Brooklyn,Film,Feature
107896,Shooting Permit,06/16/2013 08:30:00 AM,06/16/2013 09:30:00 PM,Manhattan,Film,Not Applicable
137707,Shooting Permit,01/17/2014 09:30:00 AM,01/17/2014 10:30:00 PM,Manhattan,Film,Not Applicable
446607,Shooting Permit,10/23/2018 09:45:00 AM,10/23/2018 11:59:00 PM,Queens,Still Photography,Not Applicable
216908,Shooting Permit,04/29/2015 07:00:00 AM,04/29/2015 07:00:00 PM,Brooklyn,Still Photography,Not Applicable
248135,Shooting Permit,10/08/2015 08:00:00 AM,10/09/2015 12:00:00 AM,Queens,Television,Cable-episodic
148734,Shooting Permit,03/31/2014 06:30:00 AM,03/31/2014 08:30:00 PM,Manhattan,Television,Pilot
446559,Rigging Permit,10/23/2018 06:00:00 AM,10/23/2018 06:00:00 PM,Manhattan,Television,Cable-episodic
50067,Shooting Permit,03/22/2012 07:00:00 AM,03/22/2012 11:00:00 PM,Brooklyn,Television,Episodic series
110233,Theater Load in and Load Outs,06/27/2013 12:00:00 AM,06/27/2013 09:00:00 AM,Manhattan,Television,News
51019,Shooting Permit,04/09/2012 06:00:00 AM,04/13/2012 11:59:00 PM,Manhattan,Television,Variety
141724,Shooting Permit,02/13/2014 06:00:00 AM,02/13/2014 11:59:00 PM,Queens,Television,Episodic series
242366,Shooting Permit,08/28/2015 07:00:00 AM,08/28/2015 04:00:00 PM,Manhattan,Television,Variety
205545,Shooting Permit,03/03/2015 02:00:00 PM,03/03/2015 09:00:00 PM,Bronx,Commercial,PSA
251306,Shooting Permit,11/03/2015 09:00:00 AM,11/03/2015 11:00:00 PM,Manhattan,Television,Episodic series
151726,Shooting Permit,04/14/2014 06:30:00 AM,04/14/2014 08:30:00 PM,Brooklyn,Television,Pilot
70604,Rigging Permit,08/29/2012 07:00:00 AM,08/29/2012 05:00:00 PM,Manhattan,Television,Episodic series
128485,Shooting Permit,11/14/2013 07:00:00 AM,11/14/2013 07:00:00 PM,Queens,Television,Episodic series
183879,Shooting Permit,10/08/2014 06:00:00 AM,10/08/2014 09:00:00 PM,Brooklyn,Television,Episodic series
446296,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 10:00:00 PM,Brooklyn,WEB,Not Applicable
446551,Shooting Permit,10/23/2018 06:00:00 AM,10/23/2018 09:00:00 PM,Brooklyn,Film,Short
169994,Shooting Permit,07/09/2014 08:00:00 AM,07/09/2014 10:00:00 PM,Manhattan,Commercial,Commercial
185506,Rigging Permit,11/05/2014 06:00:00 AM,11/08/2014 11:59:00 PM,Manhattan,Television,Special/Awards Show
73355,Shooting Permit,09/28/2012 07:00:00 AM,09/29/2012 01:00:00 AM,Queens,Television,Episodic series
139269,Shooting Permit,01/27/2014 06:00:00 AM,01/27/2014 06:00:00 PM,Manhattan,Still Photography,Not Applicable
446624,Shooting Permit,10/23/2018 06:30:00 AM,10/23/2018 06:30:00 PM,Brooklyn,Documentary,Not Applicable
446593,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 09:00:00 PM,Brooklyn,Film,Feature
208244,Shooting Permit,03/20/2015 08:00:00 AM,03/20/2015 11:00:00 PM,Queens,Television,Episodic series
121134,Theater Load in and Load Outs,10/12/2013 12:01:00 AM,10/13/2013 06:00:00 AM,Manhattan,Theater,Theater
85476,Shooting Permit,02/08/2013 03:00:00 AM,02/08/2013 01:00:00 PM,Manhattan,Television,Cable-other
323232,Shooting Permit,12/13/2016 07:00:00 AM,12/13/2016 03:00:00 PM,Brooklyn,Television,Episodic series
446283,Shooting Permit,10/23/2018 09:00:00 AM,10/23/2018 11:00:00 PM,Brooklyn,Television,Cable-episodic
221833,Shooting Permit,05/21/2015 05:00:00 AM,05/21/2015 09:00:00 PM,Brooklyn,Commercial,Commercial
238805,Shooting Permit,08/06/2015 11:00:00 AM,08/07/2015 02:00:00 AM,Manhattan,Television,Pilot
97410,Theater Load in and Load Outs,05/31/2013 12:01:00 AM,06/01/2013 06:00:00 AM,Manhattan,Theater,Theater
446636,Shooting Permit,10/23/2018 06:00:00 AM,10/23/2018 06:00:00 PM,Manhattan,Television,Talk Show
443336,Theater Load in and Load Outs,10/23/2018 12:01:00 AM,10/23/2018 11:59:00 PM,Brooklyn,Theater,Theater
144082,Shooting Permit,03/04/2014 12:00:00 PM,03/05/2014 01:00:00 AM,Bronx,Television,Cable-episodic
446521,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 10:00:00 PM,Brooklyn,Television,Episodic series
446586,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 10:00:00 PM,Queens,WEB,Not Applicable
248385,Shooting Permit,10/08/2015 07:00:00 AM,10/08/2015 07:00:00 PM,Brooklyn,Television,Episodic series
446611,Shooting Permit,10/22/2018 01:00:00 PM,10/22/2018 07:00:00 PM,Brooklyn,Still Photography,Not Applicable
81616,Shooting Permit,02/11/2013 06:00:00 AM,02/15/2013 11:59:00 PM,Manhattan,Television,Cable-other
446760,Shooting Permit,10/23/2018 06:00:00 AM,10/23/2018 11:00:00 PM,Manhattan,Television,Episodic series
446421,Theater Load in and Load Outs,10/23/2018 12:01:00 AM,10/24/2018 06:00:00 AM,Manhattan,Theater,Theater
193044,Shooting Permit,12/07/2014 05:00:00 PM,12/08/2014 06:00:00 AM,Manhattan,Music Video,Independent Artist
54373,Shooting Permit,04/30/2012 05:00:00 AM,04/30/2012 10:00:00 AM,Manhattan,Television,Syndication/First Run
165443,Shooting Permit,06/18/2014 07:00:00 AM,06/18/2014 11:00:00 PM,Manhattan,WEB,Not Applicable
497867,Shooting Permit,07/24/2019 06:00:00 AM,07/26/2019 11:59:00 PM,Brooklyn,Television,Special/Awards Show
79981,Shooting Permit,12/09/2012 06:00:00 AM,12/09/2012 10:00:00 PM,Brooklyn,Film,Not Applicable
252335,Shooting Permit,11/09/2015 07:00:00 AM,11/09/2015 09:00:00 PM,Brooklyn,Television,Episodic series
151122,Shooting Permit,04/11/2014 11:00:00 AM,04/11/2014 01:00:00 PM,Brooklyn,Television,Episodic series
187970,Shooting Permit,11/10/2014 06:00:00 AM,11/10/2014 10:00:00 PM,Queens,Television,Episodic series
446396,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 06:00:00 PM,Brooklyn,Television,Episodic series
251267,Shooting Permit,11/02/2015 04:00:00 PM,11/03/2015 06:00:00 AM,Queens,Film,Feature
171315,Shooting Permit,07/15/2014 06:00:00 AM,07/15/2014 09:00:00 PM,Brooklyn,WEB,Not Applicable
134126,Shooting Permit,12/13/2013 06:00:00 AM,12/13/2013 09:00:00 PM,Manhattan,Film,Feature
446737,Shooting Permit,10/23/2018 06:00:00 AM,10/23/2018 09:00:00 PM,Brooklyn,Television,Cable-episodic
84952,Shooting Permit,01/30/2013 07:00:00 AM,01/30/2013 11:45:00 PM,Manhattan,Film,Not Applicable
62688,Shooting Permit,06/20/2012 08:00:00 AM,06/20/2012 08:00:00 PM,Brooklyn,Still Photography,Not Applicable
146254,Shooting Permit,03/24/2014 06:00:00 AM,03/24/2014 11:00:00 PM,Queens,Television,Episodic series
446057,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 09:00:00 PM,Brooklyn,Television,Episodic series
250110,Shooting Permit,10/23/2015 12:00:00 PM,10/24/2015 02:00:00 AM,Brooklyn,Television,Cable-episodic
67560,Shooting Permit,08/02/2012 10:00:00 AM,08/03/2012 12:00:00 AM,Brooklyn,Film,Feature
110999,Shooting Permit,07/05/2013 07:00:00 AM,07/05/2013 11:59:00 PM,Bronx,Film,Feature
163828,Shooting Permit,06/05/2014 06:00:00 AM,06/05/2014 09:00:00 PM,Brooklyn,Commercial,Promo
43847,DCAS Prep/Shoot/Wrap Permit,01/16/2012 06:00:00 AM,01/16/2012 11:00:00 PM,Bronx,Television,Episodic series
139026,Shooting Permit,01/24/2014 12:00:00 PM,01/25/2014 03:00:00 AM,Brooklyn,Television,Cable-episodic
446540,Shooting Permit,10/23/2018 06:00:00 AM,10/23/2018 10:00:00 PM,Bronx,Film,Feature
108682,Shooting Permit,06/20/2013 06:00:00 AM,06/20/2013 08:00:00 PM,Manhattan,Film,Feature
79344,Theater Load in and Load Outs,12/06/2012 06:00:00 AM,12/08/2012 06:00:00 AM,Manhattan,Theater,Theater
251297,Shooting Permit,11/05/2015 04:00:00 AM,11/05/2015 09:00:00 PM,Manhattan,Film,Feature
446728,Rigging Permit,10/23/2018 06:00:00 AM,10/23/2018 06:00:00 PM,Queens,Television,Episodic series
180538,Shooting Permit,09/12/2014 08:00:00 AM,09/12/2014 10:00:00 PM,Brooklyn,Television,Episodic series
246651,Shooting Permit,09/25/2015 01:00:00 PM,09/25/2015 11:00:00 PM,Brooklyn,Film,Feature
445952,Shooting Permit,10/23/2018 08:30:00 AM,10/23/2018 11:59:00 PM,Brooklyn,Television,Episodic series
55385,Shooting Permit,05/01/2012 06:00:00 AM,05/01/2012 10:00:00 PM,Queens,Film,Feature
238586,Shooting Permit,08/10/2015 08:00:00 AM,08/10/2015 08:00:00 PM,Queens,Film,Feature
99028,Shooting Permit,05/07/2013 07:00:00 AM,05/07/2013 09:00:00 PM,Manhattan,Film,Feature
183419,Shooting Permit,10/02/2014 06:00:00 AM,10/02/2014 08:00:00 PM,Brooklyn,Still Photography,Not Applicable
202817,Shooting Permit,02/16/2015 07:00:00 AM,02/16/2015 10:00:00 PM,Queens,Television,Made for TV/mini-series
153189,Rigging Permit,04/24/2014 07:00:00 AM,04/24/2014 07:00:00 PM,Manhattan,Television,Episodic series
446449,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 09:00:00 PM,Brooklyn,Film,Feature
446578,Shooting Permit,10/23/2018 06:00:00 AM,10/23/2018 09:00:00 PM,Queens,Television,Episodic series
140015,Rigging Permit,02/05/2014 07:00:00 AM,02/05/2014 09:00:00 PM,Queens,Television,Episodic series
251259,Rigging Permit,11/02/2015 07:00:00 AM,11/02/2015 07:00:00 PM,Manhattan,Television,Episodic series
446564,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 10:00:00 PM,Brooklyn,Television,Episodic series
446171,Shooting Permit,10/23/2018 06:00:00 AM,10/23/2018 09:00:00 PM,Brooklyn,Film,Feature
44506,Shooting Permit,01/27/2012 06:00:00 AM,01/27/2012 07:00:00 PM,Manhattan,Film,Not Applicable
446288,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 09:00:00 PM,Brooklyn,Television,Episodic series
70818,Shooting Permit,09/01/2012 06:00:00 AM,09/01/2012 09:00:00 PM,Manhattan,Film,Feature
45236,Shooting Permit,02/01/2012 07:00:00 AM,02/01/2012 11:30:00 PM,Staten Island,Television,Episodic series
190645,Shooting Permit,11/20/2014 02:00:00 PM,11/21/2014 04:00:00 AM,Brooklyn,Film,Feature
445512,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 11:00:00 PM,Brooklyn,Television,Episodic series
442076,Theater Load in and Load Outs,10/23/2018 08:00:00 AM,10/23/2018 08:00:00 PM,Brooklyn,Theater,Theater
250387,Theater Load in and Load Outs,11/04/2015 08:00:00 AM,11/06/2015 11:00:00 PM,Manhattan,Theater,Theater
248267,Shooting Permit,10/08/2015 10:00:00 AM,10/08/2015 11:59:00 PM,Queens,Television,Episodic series
114805,Shooting Permit,07/28/2013 10:00:00 AM,07/29/2013 12:00:00 AM,Brooklyn,Film,Feature
219944,Shooting Permit,05/12/2015 07:00:00 AM,05/12/2015 08:00:00 PM,Manhattan,Commercial,Industrial/Corporate
446681,Shooting Permit,10/23/2018 06:00:00 AM,10/23/2018 11:00:00 PM,Brooklyn,Television,Episodic series
127314,Shooting Permit,10/31/2013 10:30:00 AM,11/01/2013 12:30:00 AM,Manhattan,Television,Cable-episodic
257381,Shooting Permit,12/08/2015 07:00:00 AM,12/08/2015 10:00:00 PM,Bronx,Television,Episodic series
446486,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 09:00:00 PM,Manhattan,Television,Episodic series
177556,Shooting Permit,08/28/2014 10:00:00 AM,08/28/2014 04:00:00 PM,Manhattan,Television,News
208235,Shooting Permit,03/18/2015 09:00:00 AM,03/19/2015 02:30:00 AM,Queens,Television,Episodic series
146054,Shooting Permit,03/17/2014 07:00:00 AM,03/17/2014 09:00:00 PM,Brooklyn,Television,Episodic series
446736,Shooting Permit,10/23/2018 06:00:00 AM,10/23/2018 10:00:00 PM,Manhattan,Film,Feature
